4050459	Blair Swamp	Blair Swamp		34.7187015	-86.8963935	H	SWMP	US		AL	083			0	182	183	America/Indiana/Knox	2006-01-15
4050485	Blackwell Swamp	Blackwell Swamp		34.58537	-86.7833334	H	SWMP	US		AL	089			0	170	176	America/Indiana/Knox	2006-01-15
4050756	Rice Field	Rice Field		36.4275643	-89.3378494	H	SWMP	US		TN	131			0	87	87	America/Indiana/Knox	2006-01-15
4050805	Blue Gurth Swamp	Blue Gurth Swamp		32.45208	-86.9372101	H	SWMP	US		AL	047			0	39	45	America/Indiana/Knox	2006-01-15
4051195	Boligee Creek Swamp	Boligee Creek Swamp		32.7792981	-88.0139067	H	SWMP	US		AL	063			0	34	40	America/Indiana/Knox	2006-01-15
4052462	Bull Hall Swamp	Bull Hall Swamp		31.4943311	-88.1383403	H	SWMP	US		AL	129			0	20	27	America/Indiana/Knox	2006-01-15
4052775	Butlers Pond	Butlers Pond		32.3134792	-85.3057746	H	SWMP	US		AL	113			0	112	117	America/Indiana/Knox	2006-01-15
4053045	Caldwell Swamp	Caldwell Swamp		30.4449188	-87.9083262	H	SWMP	US		AL	003			0	3	23	America/Indiana/Knox	2006-01-15
4053056	Calf Pasture Swamp	Calf Pasture Swamp		31.4959977	-88.154452	H	SWMP	US		AL	129			0	33	30	America/Indiana/Knox	2006-01-15
4053435	Campbell Swamp	Campbell Swamp		30.5829705	-87.9097158	H	SWMP	US		AL	003			0	7	-9999	America/Indiana/Knox	2006-01-15
4054772	Charleston Swamp	Charleston Swamp		32.6106908	-87.9986286	H	SWMP	US		AL	063			0	28	21	America/Indiana/Knox	2006-01-15
4056055	Cobbs Swamp	Cobbs Swamp		32.445414	-86.38525	H	SWMP	US		AL	051			0	38	39	America/Indiana/Knox	2006-01-15
4056196	Cold Creek Swamp	Cold Creek Swamp		30.9812925	-88.0166652	H	SWMP	US		AL	097			0	0	3	America/Indiana/Knox	2006-01-15
4056791	Coopers Bay	Coopers Bay		31.0343476	-85.4599333	H	SWMP	US		AL	069			0	52	0	America/Indiana/Knox	2006-01-15
4057996	Cypress Pond	Cypress Pond		34.4509307	-88.0900402	H	SWMP	US		AL	059			0	158	176	America/Indiana/Knox	2006-01-15
4058003	Cypress Swamp	Cypress Swamp		32.8029089	-88.1389128	H	SWMP	US		AL	119			0	34	28	America/Indiana/Knox	2006-01-15
4058023	Cypress Swamp	Cypress Swamp		32.801241	-87.8369575	H	SWMP	US		AL	063			0	28	29	America/Indiana/Knox	2006-01-15
4058503	Dead River	Dead River		33.0465146	-88.184473	H	SWMP	US		AL	107			0	36	36	America/Indiana/Knox	2006-01-15
4059021	Dollarhide Swamp	Dollarhide Swamp		32.7537423	-87.8339018	H	SWMP	US		AL	063			0	32	27	America/Indiana/Knox	2006-01-15
4059630	Dunham Pond	Dunham Pond		31.345724	-87.9099984	H	SWMP	US		AL	129			0	3	13	America/Indiana/Knox	2006-01-15
4059723	Dyas Swamp	Dyas Swamp		34.8650886	-86.6683297	H	SWMP	US		AL	089			0	241	244	America/Indiana/Knox	2006-01-15
4060711	Englewood Swamp	Englewood Swamp		33.1015103	-87.5875069	H	SWMP	US		AL	125			0	37	0	America/Indiana/Knox	2006-01-15
4061460	Falco Bay	Falco Bay		31.0529566	-86.5974544	H	SWMP	US		AL	039			0	62	88	America/Indiana/Knox	2006-01-15
4062640	Flynns Lake	Flynns Lake		31.4376648	-87.5861022	H	SWMP	US		AL	025			0	8	31	America/Indiana/Knox	2006-01-15
4063723	Gander Pond	Gander Pond		34.6823125	-87.209184	H	SWMP	US		AL	079			0	173	181	America/Indiana/Knox	2006-01-15
4063875	Gate Pond	Gate Pond		31.3446128	-87.901387	H	SWMP	US		AL	129			0	5	0	America/Indiana/Knox	2006-01-15
4064041	Ghost Head Swamp	Ghost Head Swamp		30.4643626	-87.9091596	H	SWMP	US		AL	003			0	3	16	America/Indiana/Knox	2006-01-15
4064393	Gnat Pond	Gnat Pond		34.7312002	-87.5819718	H	SWMP	US		AL	033			0	158	167	America/Indiana/Knox	2006-01-15
4064643	Goose Pond	Goose Pond		34.4837056	-87.0066763	H	SWMP	US		AL	103			0	170	181	America/Indiana/Knox	2006-01-15
4064845	Grand Bay Swamp	Grand Bay Swamp		30.4121431	-88.3169508	H	SWMP	US		AL	097			0	3	3	America/Indiana/Knox	2006-01-15
4065046	Greasy Head Swamp	Greasy Head Swamp		33.3273338	-86.2091405	H	SWMP	US		AL	121			0	147	0	America/Indiana/Knox	2006-01-15
